serve_ad_t
forehand_inside_out
forehand_inside_in
z
serve_deuce_wide
forehand_cross
backhand_cross
backhand_cross
forehand_inside_in
z
serve_miss
serve_ad_wide
backhand_cross
forehand_inside_out
forehand_inside_in
z
serve_deuce_t
backhand_inside_out
forehand_line
backhand_cross
backhand_cross
backhand_line
forehand_cross
z
serve_ad_wide
backhand_line
forehand_line
backhand_cross
z
serve_deuce_t
backhand_inside_out
forehand_line
backhand_cross
backhand_cross
forehand_inside_in
forehand_cross
forehand_cross
z
serve_miss
serve_ad_wide
backhand_cross
backhand_cross
backhand_line
forehand_line
backhand_cross
z
serve_deuce_t
backhand_inside_out
forehand_cross
z
serve_miss
serve_ad_t
forehand_inside_in
forehand_cross
forehand_line
backhand_cross
backhand_cross
forehand_inside_out
backhand_line
z
serve_deuce_t
backhand_inside_in
backhand_cross
backhand_cross
z
serve_ad_t
forehand_inside_in
z
